Date,ET,PCP,SR,VP,AT,RH,DPT,WD,ST,WS
2021-07-06 13:00:00,0.03,0.0,1931,16.2,84.2,41.0,57.6,74,84.8,2.190496
2021-07-06 14:00:00,0.03,0.0,1861,13.3,89.8,28.0,52.1,289,87.2,3.442208
2021-07-06 15:00:00,0.03,0.0,1697,10.7,91.9,21.0,46.4,285,88.8,4.24688
2021-07-06 16:00:00,0.03,0.0,1437,9.1,92.5,17.0,42.0,256,90.2,4.69392
2021-07-06 17:00:00,0.02,0.0,1096,8.3,90.7,17.0,39.8,257,90.9,5.2303679999999995
2021-07-06 18:00:00,0.02,0.0,694,8.1,88.9,17.0,39.1,229,90.9,4.02336
2021-07-06 19:00:00,0.01,0.0,289,10.0,82.8,26.0,44.4,212,90.4,3.6657279999999997
2021-07-06 20:00:00,0.0,0.0,36,11.2,74.6,38.0,47.5,181,89.6,2.1457919999999997
2021-07-06 21:00:00,0.0,0.0,0,10.9,69.4,44.0,46.8,174,88.5,2.503424
2021-07-06 22:00:00,0.0,0.0,0,11.0,66.8,49.0,47.1,174,87.2,2.324608
2021-07-06 23:00:00,0.0,0.0,0,11.0,64.9,52.0,47.1,167,85.9,2.190496
2021-07-07 01:00:00,0.0,0.0,0,12.5,59.1,73.0,50.5,68,83.5,0.9387840000000001
2021-07-07 02:00:00,0.0,0.0,0,12.4,57.2,77.0,50.2,298,82.3,0.8493759999999999
2021-07-07 03:00:00,0.0,0.0,0,14.8,57.2,93.0,55.1,135,81.1,0.8493759999999999
2021-07-07 04:00:00,0.0,0.0,1,14.2,54.1,99.0,53.9,43,80.0,1.0728959999999998
2021-07-07 05:00:00,0.0,0.0,6,13.8,53.3,99.0,53.1,45,78.9,1.028192
2021-07-07 06:00:00,0.0,0.0,178,15.6,56.8,99.0,56.6,317,77.9,0.715264
2021-07-07 07:00:00,0.01,0.0,519,17.2,63.6,86.0,59.2,53,76.9,1.162304
2021-07-07 08:00:00,0.01,0.0,926,13.4,67.2,59.0,52.4,76,76.4,1.162304
2021-07-07 09:00:00,0.02,0.0,1302,14.0,71.9,52.0,53.5,28,76.6,1.207008
2021-07-07 10:00:00,0.02,0.0,1602,13.9,76.6,44.0,53.4,90,77.8,1.251712
2021-07-07 11:00:00,0.03,0.0,1815,14.2,80.0,41.0,54.0,85,79.8,1.609344
2021-07-07 12:00:00,0.03,0.0,1949,13.9,84.9,34.0,53.3,282,82.1,1.8775680000000001
2021-07-07 13:00:00,0.03,0.0,1974,13.8,89.3,29.0,53.1,348,84.7,1.654048
2021-07-07 14:00:00,0.03,0.0,1894,15.0,89.3,32.0,55.5,103,87.3,2.1457919999999997
2021-07-07 15:00:00,0.03,0.0,1720,15.7,91.8,31.0,56.7,331,89.5,2.592832
2021-07-07 16:00:00,0.03,0.0,1451,14.2,93.0,27.0,53.9,314,90.9,3.442208
2021-07-07 17:00:00,0.02,0.0,1105,13.7,91.6,27.0,52.9,305,91.6,3.3975039999999996
2021-07-07 18:00:00,0.01,0.0,698,12.7,90.4,26.0,51.0,218,91.7,2.771648
2021-07-07 19:00:00,0.01,0.0,298,12.7,83.8,32.0,50.8,187,91.3,3.218688
2021-07-07 20:00:00,0.0,0.0,35,11.3,76.0,37.0,47.8,192,90.5,3.173984
2021-07-07 21:00:00,0.0,0.0,0,10.8,72.0,40.0,46.6,195,89.4,3.442208
2021-07-07 22:00:00,0.0,0.0,0,11.4,68.3,48.0,47.9,157,88.2,1.654048
2021-07-07 23:00:00,0.0,0.0,0,15.4,62.0,81.0,56.2,54,86.8,1.0728959999999998
2021-07-08 01:00:00,0.0,0.0,0,16.2,57.8,99.0,57.6,74,84.0,1.1176
2021-07-08 02:00:00,0.0,0.0,0,16.2,57.8,99.0,57.6,249,82.7,0.89408
2021-07-08 03:00:00,0.0,0.0,0,15.9,57.3,99.0,57.1,202,81.5,0.759968
2021-07-08 04:00:00,0.0,0.0,1,14.2,54.2,99.0,54.0,346,80.3,0.9387840000000001
2021-07-08 05:00:00,0.0,0.0,6,14.8,55.2,99.0,55.0,259,79.3,0.5364479999999999
2021-07-08 06:00:00,0.0,0.0,176,16.2,57.6,100.0,57.5,278,78.2,0.715264
2021-07-08 07:00:00,0.01,0.0,504,19.0,64.0,94.0,62.1,308,77.3,2.101088
2021-07-08 08:00:00,0.01,0.0,909,17.8,68.5,75.0,60.2,291,76.9,1.385824
2021-07-08 09:00:00,0.02,0.0,1278,15.5,74.6,53.0,56.3,297,77.2,1.519936
2021-07-08 10:00:00,0.02,0.0,1579,15.3,79.9,44.0,56.0,320,78.4,2.369312
2021-07-08 11:00:00,0.03,0.0,1801,15.5,82.4,41.0,56.3,320,80.2,2.592832
2021-07-08 12:00:00,0.03,0.0,1949,15.2,86.6,35.0,55.8,324,82.4,2.414016
2021-07-08 13:00:00,0.03,0.0,1953,15.2,90.5,31.0,55.8,308,84.8,2.45872
2021-07-08 14:00:00,0.03,0.0,1828,13.8,95.1,24.0,53.1,305,87.2,2.369312
2021-07-08 15:00:00,0.03,0.0,1540,13.8,97.8,23.0,53.2,303,89.4,2.45872
2021-07-08 16:00:00,0.02,0.0,1267,14.4,98.9,23.0,54.4,310,91.1,2.503424
2021-07-08 17:00:00,0.02,0.0,961,14.3,97.5,24.0,54.1,307,92.0,2.68224
2021-07-08 18:00:00,0.01,0.0,564,12.6,95.0,22.0,50.7,322,92.2,2.414016
2021-07-08 19:00:00,0.01,0.0,274,13.4,92.4,26.0,52.4,307,91.8,1.966976
2021-07-08 20:00:00,0.0,0.0,36,14.8,84.3,37.0,55.0,320,91.1,1.654048
2021-07-08 21:00:00,0.0,0.0,0,13.8,80.3,39.0,53.2,282,90.1,1.0728959999999998
2021-07-08 22:00:00,0.0,0.0,0,11.7,78.4,35.0,48.8,189,88.9,2.1457919999999997
2021-07-08 23:00:00,0.0,0.0,0,9.4,77.1,29.0,42.8,235,87.7,1.78816
2021-07-09 01:00:00,0.0,0.0,0,15.1,68.3,64.0,55.7,294,85.4,1.0728959999999998
2021-07-09 02:00:00,0.0,0.0,0,14.8,66.5,67.0,55.0,288,84.3,1.34112
2021-07-09 03:00:00,0.0,0.0,0,14.8,66.0,68.0,55.0,285,83.3,1.609344
2021-07-09 04:00:00,0.0,0.0,0,15.1,64.9,72.0,55.6,326,82.4,1.654048
2021-07-09 05:00:00,0.0,0.0,3,16.0,64.5,77.0,57.2,243,81.5,0.759968
2021-07-09 06:00:00,0.0,0.0,144,19.9,65.0,95.0,63.4,274,80.7,1.207008
2021-07-09 07:00:00,0.01,0.0,458,17.6,73.4,62.0,59.8,328,80.0,1.519936
2021-07-09 08:00:00,0.01,0.0,874,16.9,79.0,50.0,58.8,273,79.6,1.34112
2021-07-09 09:00:00,0.02,0.0,1225,17.8,84.3,44.0,60.2,309,80.0,2.369312
2021-07-09 10:00:00,0.03,0.0,1522,15.4,88.4,34.0,56.2,298,81.2,2.90576
2021-07-09 11:00:00,0.03,0.0,1735,15.4,92.8,29.0,56.1,310,83.0,3.486912
2021-07-09 12:00:00,0.04,0.0,1848,14.0,95.1,25.0,53.6,308,84.9,4.068064
2021-07-09 13:00:00,0.04,0.0,1867,14.0,96.7,24.0,53.6,308,86.8,4.4704
2021-07-09 14:00:00,0.04,0.0,1780,14.0,99.0,22.0,53.5,311,88.5,4.157472
2021-07-09 15:00:00,0.03,0.0,1604,13.7,101.1,20.0,52.9,323,90.2,3.6657279999999997
2021-07-09 16:00:00,0.03,0.0,1349,10.1,102.2,14.0,44.7,296,91.5,4.783328
2021-07-09 17:00:00,0.02,0.0,1003,7.1,102.5,10.0,35.9,285,92.3,4.4704
2021-07-09 18:00:00,0.02,0.0,589,7.6,99.5,12.0,37.4,284,92.5,3.7551360000000003
2021-07-09 19:00:00,0.01,0.0,227,8.1,95.7,14.0,39.0,237,92.3,2.503424
2021-07-09 20:00:00,0.0,0.0,26,9.0,88.0,20.0,41.7,176,91.7,1.6987519999999998
2021-07-09 21:00:00,0.0,0.0,0,14.3,81.4,39.0,54.2,184,,1.207008
2021-07-09 22:00:00,0.0,0.0,0,15.1,78.4,45.0,55.6,274,,0.9387840000000001
2021-07-09 23:00:00,0.0,0.0,0,13.9,76.6,45.0,53.4,297,88.6,1.519936
2021-07-10 01:00:00,0.0,0.0,0,13.8,70.4,54.0,53.1,352,86.5,1.1176
2021-07-10 02:00:00,0.0,0.0,0,15.5,66.4,70.0,56.4,17,85.5,1.028192
2021-07-10 03:00:00,0.0,0.0,0,14.6,66.8,65.0,54.6,68,84.6,0.804672
2021-07-10 04:00:00,0.0,0.0,0,16.2,65.9,75.0,57.6,266,83.6,0.89408
2021-07-10 05:00:00,0.0,0.0,2,15.1,64.9,72.0,55.7,343,82.8,0.983488
2021-07-10 06:00:00,0.0,0.0,130,15.7,66.7,70.0,56.6,338,82.0,1.028192
2021-07-10 07:00:00,0.01,0.0,456,16.5,72.9,60.0,58.0,316,81.2,1.519936
2021-07-10 08:00:00,0.01,0.0,850,16.7,78.2,50.0,58.3,316,80.9,1.743456
2021-07-10 09:00:00,0.02,0.0,1213,17.2,83.6,44.0,59.2,326,81.2,1.8775680000000001
2021-07-10 10:00:00,0.02,0.0,1515,17.5,88.5,38.0,59.8,305,82.3,1.8328639999999998
2021-07-10 11:00:00,0.03,0.0,1724,16.6,95.0,30.0,58.3,315,84.1,1.78816
2021-07-10 12:00:00,0.03,0.0,1846,15.9,97.6,26.0,57.1,313,86.3,2.8163519999999997
2021-07-10 13:00:00,0.04,0.0,1863,13.9,100.1,21.0,53.3,314,88.6,3.531616
2021-07-10 14:00:00,0.03,0.0,1780,16.2,101.6,24.0,57.6,310,90.6,3.531616
2021-07-10 15:00:00,0.03,0.0,1607,14.9,104.8,20.0,55.3,318,,3.531616
2021-07-10 16:00:00,0.03,0.0,1338,14.1,104.8,19.0,53.7,302,,4.336288
2021-07-10 17:00:00,0.02,0.0,1002,13.5,104.0,18.0,52.6,294,,3.844544
2021-07-10 18:00:00,0.02,0.0,623,9.5,102.0,14.0,43.3,278,,3.844544
2021-07-10 19:00:00,0.01,0.0,254,7.9,98.0,13.0,38.3,263,,2.995168
2021-07-10 20:00:00,0.01,0.0,30,7.3,93.4,14.0,36.5,248,,3.12928
2021-07-10 21:00:00,0.0,0.0,0,9.3,86.8,21.0,42.7,137,,1.6987519999999998
2021-07-10 22:00:00,0.01,0.0,0,8.4,85.6,20.0,40.1,203,,2.995168
2021-07-10 23:00:00,0.0,0.0,0,9.3,81.4,25.0,42.6,203,,1.743456
2021-07-11 01:00:00,0.0,0.0,0,13.7,72.4,50.0,52.9,300,,1.922272
2021-07-11 02:00:00,0.0,0.0,0,14.0,69.7,56.0,53.5,304,,1.8328639999999998
2021-07-11 03:00:00,0.0,0.0,0,14.4,67.1,64.0,54.4,344,,1.251712
2021-07-11 04:00:00,0.0,0.0,0,16.9,64.9,80.0,58.7,33,,1.4752319999999999
2021-07-11 05:00:00,0.0,0.0,3,18.6,63.5,93.0,61.4,327,,1.028192
2021-07-11 06:00:00,0.0,0.0,135,18.2,65.3,86.0,60.9,334,83.4,1.385824
2021-07-11 07:00:00,0.01,0.0,469,18.6,71.1,71.0,61.4,344,82.6,1.743456
2021-07-11 08:00:00,0.01,0.0,867,17.8,76.4,57.0,60.3,320,82.1,1.609344
2021-07-11 09:00:00,0.02,0.0,1241,15.5,80.6,43.0,56.4,359,82.2,1.34112
2021-07-11 10:00:00,0.02,0.0,1535,15.9,84.2,40.0,57.1,36,83.2,2.056384
2021-07-11 11:00:00,0.03,0.0,1751,16.1,89.0,34.0,57.4,355,84.8,2.414016
2021-07-11 12:00:00,0.03,0.0,1873,16.6,93.6,31.0,58.2,325,,2.369312
2021-07-11 13:00:00,0.03,0.0,1900,16.3,95.5,29.0,57.8,329,,2.861056
2021-07-11 14:00:00,0.03,0.0,1821,15.7,97.8,26.0,56.7,305,,2.90576
2021-07-11 15:00:00,0.03,0.0,1647,16.5,96.3,28.0,58.0,312,,3.978656
2021-07-11 16:00:00,0.03,0.0,1392,14.9,97.5,25.0,55.2,285,,3.978656
2021-07-11 17:00:00,0.02,0.0,1056,13.6,96.5,23.0,52.8,282,,3.308096
2021-07-11 18:00:00,0.01,0.0,666,11.2,95.6,20.0,47.6,244,,2.995168
2021-07-11 19:00:00,0.01,0.0,275,12.0,89.9,25.0,49.4,188,,2.190496
2021-07-11 20:00:00,0.0,0.0,31,12.8,81.8,34.0,51.0,106,,1.162304
2021-07-11 21:00:00,0.0,0.0,0,14.0,73.5,50.0,53.5,49,,1.385824
2021-07-11 22:00:00,0.0,0.0,0,14.7,68.2,62.0,54.9,53,,1.0728959999999998
2021-07-11 23:00:00,0.0,0.0,0,17.3,62.8,88.0,59.4,69,,1.207008
2021-07-12 01:00:00,0.0,0.0,0,17.8,61.6,95.0,60.2,304,86.9,1.0728959999999998
2021-07-12 02:00:00,0.0,0.0,0,17.2,60.6,95.0,59.3,19,85.6,0.89408
2021-07-12 03:00:00,0.0,0.0,0,16.5,58.4,99.0,58.1,55,84.4,1.1176
2021-07-12 04:00:00,0.0,0.0,0,16.0,57.3,99.0,57.1,74,83.3,0.983488
2021-07-12 05:00:00,0.0,0.0,4,16.1,57.7,99.0,57.4,130,82.3,0.67056
2021-07-12 06:00:00,0.0,0.0,126,16.7,58.6,99.0,58.4,48,81.4,1.34112
2021-07-12 07:00:00,0.01,0.0,450,19.0,66.1,87.0,62.1,14,80.5,1.0728959999999998
2021-07-12 08:00:00,0.01,0.0,848,17.6,69.2,72.0,59.9,70,80.0,1.207008
2021-07-12 09:00:00,0.02,0.0,1223,14.7,74.5,50.0,54.8,38,80.1,1.162304
2021-07-12 10:00:00,0.02,0.0,1531,14.5,79.4,42.0,54.4,31,81.1,1.430528
2021-07-12 11:00:00,0.03,0.0,1749,16.1,82.1,43.0,57.3,12,82.9,2.45872
2021-07-12 12:00:00,0.03,0.0,1877,15.8,86.3,37.0,56.9,345,85.0,2.68224
2021-07-12 13:00:00,0.03,0.0,1894,15.5,88.9,33.0,56.4,44,87.2,2.056384
2021-07-12 14:00:00,0.03,0.0,1817,15.5,91.5,31.0,56.3,354,89.5,2.01168
2021-07-12 15:00:00,0.03,0.0,1637,16.0,94.5,29.0,57.2,320,91.5,2.45872
2021-07-12 16:00:00,0.03,0.0,1377,15.2,93.7,28.0,55.9,311,,3.442208
2021-07-12 17:00:00,0.02,0.0,1031,15.2,91.9,30.0,55.7,317,,3.039872
2021-07-12 18:00:00,0.01,0.0,528,13.5,90.1,28.0,52.5,303,,1.6987519999999998
2021-07-12 19:00:00,0.01,0.0,244,13.3,85.5,32.0,52.1,267,,2.056384
2021-07-12 20:00:00,0.0,0.0,29,12.3,78.9,36.0,49.9,268,,1.743456
2021-07-12 21:00:00,0.0,0.0,0,13.6,72.3,50.0,52.8,52,,1.1176
2021-07-12 22:00:00,0.0,0.0,0,14.6,66.8,65.0,54.7,58,,1.162304
2021-07-12 23:00:00,0.0,0.0,0,14.8,62.9,75.0,55.0,37,88.7,1.922272
2021-07-13 01:00:00,0.0,0.0,0,17.1,59.3,99.0,59.1,38,86.1,1.8328639999999998
2021-07-13 02:00:00,0.0,0.0,0,16.7,58.6,99.0,58.3,68,84.9,0.804672
2021-07-13 03:00:00,0.0,0.0,0,16.1,57.6,99.0,57.4,90,83.8,0.8493759999999999
2021-07-13 04:00:00,0.0,0.0,0,15.6,56.7,99.0,56.6,80,82.7,1.028192
2021-07-13 05:00:00,0.0,0.0,3,15.2,56.0,99.0,55.8,71,81.7,0.759968
2021-07-13 06:00:00,0.0,0.0,122,15.9,57.2,100.0,57.1,69,80.8,0.581152
2021-07-13 07:00:00,0.0,0.0,458,19.2,63.2,97.0,62.4,79,79.9,0.8493759999999999
2021-07-13 08:00:00,0.01,0.0,853,18.6,66.3,84.0,61.5,61,79.3,1.4752319999999999
2021-07-13 09:00:00,0.02,0.0,1228,17.1,71.3,65.0,59.1,54,79.4,1.296416
2021-07-13 10:00:00,0.02,0.0,1539,17.6,74.0,61.0,59.9,64,80.4,1.56464
2021-07-13 11:00:00,0.03,0.0,1770,14.9,79.0,44.0,55.3,26,82.1,1.4752319999999999
2021-07-13 12:00:00,0.03,0.0,1908,15.9,82.0,43.0,57.0,358,84.3,2.056384
2021-07-13 13:00:00,0.03,0.0,1935,15.8,84.3,39.0,56.9,334,86.6,2.324608
2021-07-13 14:00:00,0.03,0.0,1861,15.4,85.8,36.0,56.1,24,88.8,2.9504639999999998
2021-07-13 15:00:00,0.03,0.0,1681,15.5,87.5,35.0,56.4,54,90.8,2.2352
2021-07-13 16:00:00,0.02,0.0,1411,16.1,88.2,35.0,57.3,56,92.2,2.503424
2021-07-13 17:00:00,0.02,0.0,1065,15.6,87.2,35.0,56.5,58,92.8,2.6375360000000003
2021-07-13 18:00:00,0.01,0.0,661,14.5,83.9,37.0,54.5,19,92.7,3.263392
2021-07-13 19:00:00,0.01,0.0,267,13.5,79.0,40.0,52.6,349,92.2,2.9504639999999998
2021-07-13 20:00:00,0.0,0.0,25,13.5,71.1,52.0,52.6,339,,2.190496
2021-07-13 21:00:00,0.0,0.0,0,14.2,64.8,68.0,53.8,41,,1.385824
2021-07-13 22:00:00,0.0,0.0,0,14.1,63.6,70.0,53.7,9,88.9,1.296416
2021-07-13 23:00:00,0.0,0.0,0,17.1,59.6,98.0,59.1,30,87.5,1.162304
2021-07-14 01:00:00,0.0,0.0,0,15.7,56.9,99.0,56.7,28,84.8,0.8493759999999999
2021-07-14 02:00:00,0.0,0.0,1,15.1,55.9,99.0,55.6,48,83.5,0.759968
2021-07-14 03:00:00,0.0,0.0,2,14.4,54.6,99.0,54.3,42,82.3,0.759968
2021-07-14 04:00:00,0.0,0.0,1,14.2,54.1,99.0,53.8,306,81.2,0.715264
2021-07-14 05:00:00,0.0,0.0,4,14.3,54.2,99.0,54.0,308,80.0,0.89408
2021-07-14 06:00:00,0.0,0.0,143,15.3,56.2,99.0,56.0,335,79.0,0.715264
2021-07-14 07:00:00,0.01,0.0,466,17.6,62.7,90.0,59.8,340,78.1,1.34112
2021-07-14 08:00:00,0.01,0.0,857,17.2,65.4,81.0,59.3,52,77.6,1.34112
2021-07-14 09:00:00,0.02,0.0,1230,16.8,70.6,66.0,58.6,10,77.8,1.34112
2021-07-14 10:00:00,0.02,0.0,1540,17.3,73.8,61.0,59.3,320,78.8,1.6987519999999998
2021-07-14 11:00:00,0.03,0.0,1770,16.4,77.2,51.0,57.8,322,80.6,2.2352
2021-07-14 12:00:00,0.03,0.0,1908,16.0,79.2,47.0,57.1,313,82.8,2.771648
2021-07-14 13:00:00,0.03,0.0,1933,16.1,82.0,43.0,57.3,314,85.0,2.861056
2021-07-14 14:00:00,0.03,0.0,1852,16.2,83.4,42.0,57.6,309,87.1,3.531616
2021-07-14 15:00:00,0.03,0.0,1683,16.3,84.8,40.0,57.7,313,88.9,3.57632
2021-07-14 16:00:00,0.02,0.0,1410,16.1,84.7,40.0,57.4,311,90.2,4.336288
2021-07-14 17:00:00,0.02,0.0,1052,15.8,84.7,39.0,56.9,310,90.9,4.202176
2021-07-14 18:00:00,0.01,0.0,649,15.6,81.5,42.0,56.5,311,91.0,3.978656
2021-07-14 19:00:00,0.01,0.0,259,14.7,77.9,45.0,54.8,306,90.6,3.173984
2021-07-14 20:00:00,0.0,0.0,24,13.9,71.6,53.0,53.4,325,89.9,1.8328639999999998
2021-07-14 21:00:00,0.0,0.0,0,13.9,67.1,61.0,53.4,27,88.8,1.296416
2021-07-14 22:00:00,0.0,0.0,0,13.9,64.6,67.0,53.4,57,87.6,1.251712
2021-07-14 23:00:00,0.0,0.0,0,13.8,63.0,70.0,53.1,11,86.2,2.01168
2021-07-15 01:00:00,0.0,0.0,0,16.9,58.9,99.0,58.7,37,83.8,2.1457919999999997
2021-07-15 02:00:00,0.0,0.0,0,16.4,58.1,99.0,57.9,19,82.7,1.922272
2021-07-15 03:00:00,0.0,0.0,0,15.5,56.6,99.0,56.4,29,81.7,1.609344
2021-07-15 04:00:00,0.0,0.0,2,15.1,55.8,99.0,55.6,355,80.7,1.207008
2021-07-15 05:00:00,0.0,0.0,5,14.8,55.2,99.0,55.0,73,79.8,0.44704
2021-07-15 06:00:00,0.0,0.0,136,15.3,56.2,100.0,56.0,348,78.9,0.759968
2021-07-15 07:00:00,0.0,0.0,457,17.5,62.7,90.0,59.7,20,78.0,1.251712
2021-07-15 08:00:00,0.01,0.0,858,18.0,64.3,87.0,60.5,50,77.5,1.922272
2021-07-15 09:00:00,0.02,0.0,1241,17.9,68.5,75.0,60.3,55,77.6,1.654048
2021-07-15 10:00:00,0.02,0.0,1552,17.7,72.6,65.0,60.0,42,78.5,2.01168
2021-07-15 11:00:00,0.03,0.0,1774,15.4,78.4,46.0,56.1,6,80.2,2.1457919999999997
2021-07-15 12:00:00,0.03,0.0,1896,15.2,80.2,43.0,55.8,340,82.2,3.308096
2021-07-15 13:00:00,0.03,0.0,1927,14.5,81.9,39.0,54.5,350,84.4,3.3528
2021-07-15 14:00:00,0.03,0.0,1854,14.5,84.2,36.0,54.4,4,86.4,2.771648
2021-07-15 15:00:00,0.03,0.0,1677,14.4,87.1,33.0,54.4,335,88.4,2.548128
2021-07-15 16:00:00,0.02,0.0,1410,14.7,87.8,33.0,54.9,346,89.8,3.039872
2021-07-15 17:00:00,0.02,0.0,1078,11.0,87.7,25.0,47.1,229,90.7,3.889248
2021-07-15 18:00:00,0.01,0.0,668,9.4,85.6,22.0,42.9,218,90.9,3.531616
2021-07-15 19:00:00,0.01,0.0,278,10.6,80.2,30.0,46.1,257,90.5,2.8163519999999997
2021-07-15 20:00:00,0.0,0.0,26,11.6,72.6,43.0,48.5,269,89.7,2.1457919999999997
2021-07-15 21:00:00,0.0,0.0,0,12.9,66.4,58.0,51.3,70,88.6,1.162304
2021-07-15 22:00:00,0.0,0.0,0,16.3,60.0,92.0,57.8,62,87.3,1.251712
2021-07-15 23:00:00,0.0,0.0,0,16.1,57.7,99.0,57.4,65,85.9,1.1176
2021-07-16 01:00:00,0.0,0.0,1,14.5,54.8,99.0,54.6,72,83.2,1.251712
2021-07-16 02:00:00,0.0,0.0,2,14.4,54.4,99.0,54.3,54,81.9,1.0728959999999998
2021-07-16 03:00:00,0.0,0.0,1,13.8,53.3,100.0,53.1,55,80.8,0.8493759999999999
2021-07-16 04:00:00,0.0,0.0,0,13.7,53.0,100.0,52.9,92,79.8,0.715264
2021-07-16 05:00:00,0.0,0.0,3,13.5,52.7,100.0,52.6,253,78.7,0.5364479999999999
2021-07-16 06:00:00,0.0,0.0,127,13.9,53.4,100.0,53.3,172,77.8,1.028192
2021-07-16 07:00:00,0.0,0.0,473,16.8,59.3,98.0,58.6,232,76.8,0.715264
2021-07-16 08:00:00,0.01,0.0,869,17.8,65.2,84.0,60.2,42,76.3,1.1176
2021-07-16 09:00:00,0.02,0.0,1245,17.5,69.3,72.0,59.7,353,76.5,1.162304
2021-07-16 10:00:00,0.02,0.0,1556,17.5,73.2,63.0,59.7,345,77.7,1.207008
2021-07-16 11:00:00,0.03,0.0,1782,17.8,76.7,57.0,60.2,293,79.6,1.78816
2021-07-16 12:00:00,0.03,0.0,1908,18.4,79.8,53.0,61.2,319,81.9,2.68224
2021-07-16 13:00:00,0.03,0.0,1929,16.1,83.0,42.0,57.4,342,84.2,2.8163519999999997
2021-07-16 14:00:00,0.03,0.0,1846,15.6,86.0,37.0,56.5,317,86.5,2.6375360000000003
2021-07-16 15:00:00,0.03,0.0,1669,15.9,87.1,36.0,57.0,305,88.4,3.263392
2021-07-16 16:00:00,0.02,0.0,1395,16.1,87.9,36.0,57.3,313,89.9,3.531616
2021-07-16 17:00:00,0.02,0.0,1047,15.9,88.7,34.0,57.1,309,90.7,2.995168
2021-07-16 18:00:00,0.01,0.0,643,15.6,86.7,36.0,56.5,325,90.8,2.995168
2021-07-16 19:00:00,0.01,0.0,259,12.7,84.7,31.0,50.9,233,90.5,2.2352
2021-07-16 20:00:00,0.0,0.0,23,12.7,78.2,39.0,50.9,240,89.8,2.2352
2021-07-16 21:00:00,0.0,0.0,0,12.9,73.4,46.0,51.3,189,88.8,1.8775680000000001
2021-07-16 22:00:00,0.0,0.0,0,12.4,71.6,47.0,50.3,220,87.6,1.654048
2021-07-16 23:00:00,0.0,0.0,0,12.9,67.5,56.0,51.3,284,86.3,1.430528
2021-07-17 01:00:00,0.0,0.0,0,15.9,60.7,88.0,57.1,352,83.8,1.1176
2021-07-17 02:00:00,0.0,0.0,0,17.1,59.3,99.0,59.1,294,82.6,0.983488
2021-07-17 03:00:00,0.0,0.0,0,16.6,58.4,99.0,58.2,311,81.4,1.0728959999999998
2021-07-17 04:00:00,0.0,0.0,1,15.9,57.2,99.0,57.0,302,80.4,0.89408
2021-07-17 05:00:00,0.0,0.0,5,15.7,56.9,99.0,56.7,274,79.4,1.251712
2021-07-17 06:00:00,0.0,0.0,137,16.2,57.7,99.0,57.6,289,78.4,1.385824
2021-07-17 07:00:00,0.0,0.0,462,19.2,62.7,99.0,62.3,285,77.6,2.369312
2021-07-17 08:00:00,0.01,0.0,866,19.9,68.6,84.0,63.4,301,77.2,2.1457919999999997
2021-07-17 09:00:00,0.02,0.0,1248,17.8,74.3,62.0,60.3,299,77.5,2.056384
2021-07-17 10:00:00,0.02,0.0,1557,15.7,79.6,45.0,56.6,353,78.6,1.922272
2021-07-17 11:00:00,0.03,0.0,1778,15.5,82.9,40.0,56.3,327,80.5,1.743456
2021-07-17 12:00:00,0.03,0.0,1902,14.4,85.3,35.0,54.2,281,82.8,1.966976
2021-07-17 13:00:00,0.03,0.0,1920,15.0,89.2,32.0,55.4,303,85.4,2.369312
2021-07-17 14:00:00,0.03,0.0,1838,16.3,92.0,32.0,57.7,325,87.8,2.90576
2021-07-17 15:00:00,0.03,0.0,1656,16.5,93.4,31.0,58.0,316,89.8,3.263392
2021-07-17 16:00:00,0.03,0.0,1395,15.6,93.2,29.0,56.5,312,91.2,4.02336
2021-07-17 17:00:00,0.02,0.0,1048,13.9,92.6,27.0,53.4,315,91.9,4.380992
2021-07-17 18:00:00,0.02,0.0,651,10.8,91.5,21.0,46.7,283,92.0,4.380992
2021-07-17 19:00:00,0.01,0.0,258,12.0,86.9,27.0,49.4,283,91.6,3.57632
2021-07-17 20:00:00,0.0,0.0,24,12.2,81.2,34.0,49.9,288,90.9,1.0728959999999998
2021-07-17 21:00:00,0.0,0.0,0,11.9,76.2,38.0,49.0,183,89.8,1.609344
2021-07-17 22:00:00,0.0,0.0,0,11.8,72.5,43.0,48.8,174,88.5,1.519936
2021-07-17 23:00:00,0.0,0.0,0,13.0,68.3,55.0,51.5,231,87.2,0.9387840000000001
2021-07-18 01:00:00,0.0,0.0,0,15.2,63.5,76.0,55.8,302,84.6,1.4752319999999999
2021-07-18 02:00:00,0.0,0.0,0,17.2,61.7,91.0,59.2,330,83.4,1.162304
2021-07-18 03:00:00,0.0,0.0,0,17.8,60.5,99.0,60.3,291,82.3,1.385824
2021-07-18 04:00:00,0.0,0.0,0,17.2,59.4,99.0,59.2,315,81.2,1.0728959999999998
2021-07-18 05:00:00,0.0,0.0,2,16.7,58.6,99.0,58.4,308,80.3,1.4752319999999999
2021-07-18 06:00:00,0.0,0.0,108,17.6,60.1,99.0,59.9,312,79.4,1.654048
2021-07-18 07:00:00,0.0,0.0,429,20.1,65.6,93.0,63.6,310,78.7,2.503424
2021-07-18 08:00:00,0.01,0.0,828,16.4,70.6,64.0,58.0,304,78.4,2.369312
2021-07-18 09:00:00,0.02,0.0,1205,16.2,77.1,51.0,57.6,328,78.6,1.654048
2021-07-18 10:00:00,0.02,0.0,1498,15.6,81.7,42.0,56.6,55,79.6,1.519936
